2003	1	28	19	0	0	0	0	0
2003	1	28	20	0	0	0	0	0
2003	1	28	21	0	0	0	0	0
2003	1	28	22	0	0	0	0	0
2003	1	28	23	0	0	0	0	0
2003	1	29	0	0	0	0	0	0
2003	1	29	1	0	0	0	0	0
2003	1	29	2	0	0	0	0	0
2003	1	29	3	0	0	0	0	0
2003	1	29	4	0	0	0	0	0
2003	1	29	5	0	0	0	0	0
2003	1	29	6	0	0	0	3	0
2003	1	29	7	0	0	0	19	0
2003	1	29	8	0	0	9	153	134
2003	1	29	9	0	0	14	453	272
2003	1	29	10	0	0	17	520	400
2003	1	29	11	0	0	273	571	489
2003	1	29	12	0	0	145	640	532
2003	1	29	13	0	0	4	585	510
2003	1	29	14	0	0	250	290	423
2003	1	29	15	0	0	215	178	315
2003	1	29	16	0	0	140	77	169
2003	1	29	17	0	0	44	4	29
2003	1	29	18	0	0	0	0	0
2003	1	29	19	0	0	0	0	0
2003	1	29	20	0	0	0	0	0
2003	1	29	21	0	0	0	0	0
2003	1	29	22	0	0	0	0	0
2003	1	29	23	0	0	0	0	0
2003	1	30	0	0	0	0	0	0
2003	1	30	1	0	0	0	0	0
2003	1	30	2	0	0	0	0	0
2003	1	30	3	0	0	0	0	0
2003	1	30	4	0	0	0	0	0
2003	1	30	5	0	0	0	0	0
2003	1	30	6	0	0	0	3	0
2003	1	30	7	0	0	0	13	0
2003	1	30	8	0	0	17	153	133
2003	1	30	9	0	0	19	432	268
2003	1	30	10	0	0	8	566	411
2003	1	30	11	0	0	317	579	502
2003	1	30	12	0	0	220	570	547
2003	1	30	13	0	0	48	464	528
2003	1	30	14	0	0	230	307	439
2003	1	30	15	0	0	220	175	328
2003	1	30	16	0	0	134	64	159
2003	1	30	17	0	0	38	5	30
2003	1	30	18	0	0	0	0	0
2003	1	30	19	0	0	0	0	0
2003	1	30	20	0	0	0	0	0
2003	1	30	21	0	0	0	0	0
2003	1	30	22	0	0	0	0	0
2003	1	30	23	0	0	0	0	0
2003	1	31	0	0	0	0	0	0
2003	1	31	1	0	0	0	0	0
2003	1	31	2	0	0	0	0	0
2003	1	31	3	0	0	0	0	0
2003	1	31	4	0	0	0	0	0
2003	1	31	5	0	0	0	0	0
2003	1	31	6	0	0	0	3	0
2003	1	31	7	0	0	0	36	0
2003	1	31	8	0	0	19	149	135
2003	1	31	9	0	0	84	343	269
2003	1	31	10	0	0	207	470	405
2003	1	31	11	0	0	457	576	494
2003	1	31	12	0	0	535	642	538
2003	1	31	13	0	0	601	555	529
2003	1	31	14	0	0	579	293	439
2003	1	31	15	0	0	456	155	329
2003	1	31	16	0	0	245	68	152
